Date,Action,Ticker,Price,Reason,Balance
2025-11-20,BUY,MU,201.28868103027344,AI信心 15.8%,0.0
2025-11-24,SELL,MU,223.83956909179688,💰 止盈 (+11.2%),1814.9706859727519
2025-11-24,BUY,GOOGL,318.3717346191406,AI信心 11.0%,0.0
2025-12-04,SELL,GOOGL,317.4123840332031,⏰ 到期 (10天),1809.5016288872341
2025-12-04,BUY,INTC,40.5,AI信心 55.2%,0.0
2025-12-12,SELL,INTC,37.810001373291016,🛑 止損 (-6.6%),1689.3150388444112
2025-12-12,BUY,INTC,37.810001373291016,AI信心 28.3%,0.0
2025-12-22,SELL,INTC,36.369998931884766,⏰ 到期 (10天),1624.9770940709245
2025-12-22,BUY,INTC,36.369998931884766,AI信心 33.8%,0.0
2026-01-02,SELL,INTC,39.380001068115234,⏰ 到期 (11天),1759.4611377366798
2026-01-02,BUY,MU,315.4200134277344,AI信心 16.8%,0.0
2026-01-12,SELL,MU,345.8699951171875,⏰ 到期 (10天),1929.3157986542597
2026-01-12,BUY,MU,345.8699951171875,AI信心 15.1%,0.0
2026-01-21,SELL,MU,389.1099853515625,💰 止盈 (+12.5%),2170.5150858736383
2026-01-21,BUY,MU,389.1099853515625,AI信心 17.8%,0.0
2026-01-28,SELL,MU,435.2799987792969,💰 止盈 (+11.9%),2428.0584911639016
2026-01-28,BUY,MU,435.2799987792969,AI信心 24.7%,0.0
2026-02-04,SELL,MU,379.3999938964844,🛑 止損 (-12.8%),2116.3512665671014
2026-02-04,BUY,MU,379.3999938964844,AI信心 27.9%,0.0
