Date,Action,Ticker,Price,Reason,Profit_USD,Profit_Pct,Balance
2025-05-21,BUY,AVGO,228.36160278320312,AI信心 70.6%,0.0,0.0,79.60482015147727
2025-05-29,SELL,DIS,110.7947006225586,⏰ 到期,170.03897631145765,5.603491510109791,3284.162114277358
2025-05-29,BUY,NVDA,139.1647491455078,AI信心 71.9%,0.0,0.0,-4.547473508864641e-13
2025-06-02,SELL,TSLA,342.69000244140625,📉 強勢回調止盈,228.74650427176266,7.499383649433689,3278.9505605615923
2025-06-02,BUY,NFLX,121.89800262451172,AI信心 60.9%,0.0,0.0,0.0
2025-06-06,SELL,AVGO,245.45913696289062,📉 強勢回調止盈,233.52639502753846,7.35632308719541,3408.025288829797
2025-06-06,BUY,AVGO,245.45913696289062,AI信心 66.3%,0.0,0.0,79.2310089144762
2025-06-18,SELL,NVDA,145.46368408203125,⏰ 到期,144.55863813140513,4.401690084145361,3507.9517613232397
2025-06-18,BUY,AMD,126.79000091552734,AI信心 69.2%,0.0,0.0,148.90454985126053
2025-06-23,SELL,NFLX,125.35399627685547,⏰ 到期,88.90652916791805,2.7114324393073757,3516.761639580771
2025-06-25,BUY,NVDA,154.29270935058594,AI信心 71.9%,0.0,0.0,0.0
2025-06-26,SELL,AVGO,269.1928405761719,⏰ 到期,317.67125819319836,9.543132782638626,3646.465538108519
2025-06-27,BUY,MU,124.51436614990234,AI信心 57.2%,0.0,0.0,0.8663459763256469
2025-07-01,SELL,AMD,136.11000061035156,📉 強勢回調止盈,242.76771638541504,7.227279079505138,3602.68127383372
2025-07-01,BUY,AMD,136.11000061035156,AI信心 59.7%,0.0,0.0,96.42647698949258
2025-07-14,SELL,MU,118.48789978027344,🏃 弱勢反彈止盈,-180.34935369109553,-4.9470428367528525,3561.6763154305904
2025-07-15,SELL,NVDA,170.6808624267578,⏰ 到期,369.31933581402063,10.501688020517841,7447.757290825382
2025-07-15,BUY,NVDA,170.6808624267578,AI信心 72.1%,0.0,0.0,3667.9193652507165
2025-07-16,BUY,AVGO,279.7943115234375,AI信心 67.8%,0.0,0.0,0.0
2025-07-21,SELL,AMD,157.0,⏰ 到期,533.8288166849156,15.22504346134181,4040.083613529143
2025-07-21,BUY,AMD,157.0,AI信心 96.1%,0.0,0.0,213.56970584207147
2025-08-04,SELL,NVDA,179.97982788085938,⏰ 到期,201.82263214300565,5.3394520113536785,4195.2302635597425
2025-08-04,BUY,NVDA,179.97982788085938,AI信心 75.5%,0.0,0.0,107.10420131954606
2025-08-05,SELL,AVGO,291.8704833984375,⏰ 到期,154.2243473557901,4.204682055360513,3929.2479139260527
2025-08-05,BUY,AVGO,291.8704833984375,AI信心 91.9%,0.0,0.0,-4.547473508864641e-13
2025-08-06,SELL,AMD,163.1199951171875,📉 強勢回調止盈,145.0828435710864,3.7915148636891125,3971.5967512581574
2025-08-06,BUY,AMD,163.1199951171875,AI信心 96.6%,0.0,0.0,0.0
2025-08-19,SELL,NVDA,175.6203155517578,🏃 弱勢反彈止盈,-102.97507490890212,-2.518882082918798,3985.1509873312943
2025-08-19,SELL,AVGO,293.8433532714844,🏃 弱勢反彈止盈,22.54584664799404,0.5737954728712071,7936.9447479053415
2025-08-19,SELL,AMD,166.5500030517578,🏃 弱勢反彈止盈,79.47075013138829,2.0009773174029526,11988.012249294887
2025-08-19,BUY,AMD,166.5500030517578,AI信心 72.3%,0.0,0.0,8031.968207027574
2025-08-20,BUY,NVDA,175.38034057617188,AI信心 75.5%,0.0,0.0,4087.1607757037063
2025-08-21,BUY,INTC,23.5,AI信心 55.5%,0.0,0.0,157.80223797033113
2025-08-25,SELL,AMD,163.36000061035156,🏃 弱勢反彈止盈,-79.73347293389588,-2.015484966345282,4034.112807303748
2025-08-29,SELL,NVDA,174.1604766845703,🏃 弱勢反彈止盈,-31.424330464914874,-0.7965998597393877,7947.4959081627
2025-09-05,BUY,MU,131.23475646972656,AI信心 71.6%,0.0,0.0,3974.1953138833715
2025-09-10,SELL,INTC,24.770000457763672,⏰ 到期,208.2445591797209,5.2997087738357775,8111.798410796468
2025-09-25,SELL,MU,156.66856384277344,📉 強勢回調止盈,765.6535357892562,19.269962531695374,12850.752540865053
2025-10-02,BUY,MU,183.5608367919922,AI信心 62.3%,0.0,0.0,8610.004202379585
2025-10-03,BUY,TSLA,429.8299865722656,AI信心 56.3%,0.0,0.0,4337.9615949516565
2025-10-08,BUY,INTC,37.43000030517578,AI信心 57.3%,0.0,0.0,0.0
2025-10-10,SELL,MU,181.52667236328125,📉 強勢回調止盈,-50.97249829044631,-1.20196942194996,4189.775840195021
2025-10-10,SELL,TSLA,413.489990234375,🏃 弱勢反彈止盈,-166.32576308697935,-3.893354499737052,8295.49268453597
2025-10-14,SELL,INTC,35.630001068115234,📉 強勢回調止盈,-212.51529519644646,-4.898966727685259,12420.93898429118
2025-10-14,BUY,INTC,35.630001068115234,AI信心 57.2%,0.0,0.0,8322.02911947509
2025-10-21,BUY,AMD,238.02999877929688,AI信心 63.4%,0.0,0.0,4129.296295162529
2025-10-23,BUY,MU,206.62652587890625,AI信心 57.9%,0.0,0.0,0.0
2025-11-03,SELL,INTC,39.5,⏰ 到期,440.9911963391678,10.758743443580315,4539.901061155258
2025-11-04,SELL,AMD,250.0500030517578,📉 強勢回調止盈,207.62301689412288,4.951973464423283,8940.256902361942
2025-11-04,SELL,MU,217.94195556640625,📉 強勢回調止盈,222.0219535160786,5.376750362432877,13291.57515104055
2025-11-04,BUY,AMD,250.0500030517578,AI信心 97.4%,0.0,0.0,8905.35535119717
2025-11-05,BUY,MU,237.4040985107422,AI信心 86.1%,0.0,0.0,4483.459485927272
2025-11-06,SELL,AMD,237.6999969482422,🏃 弱勢反彈止盈,-220.5372550545917,-5.027957218707243,8649.142030716062
2025-11-06,BUY,AMD,237.6999969482422,AI信心 95.9%,0.0,0.0,4331.262214063319
2025-11-11,SELL,AMD,237.52000427246094,🏃 弱勢反彈止盈,-7.268097461183061,-0.1683256081642715,8641.87393325488
2025-11-11,BUY,AMD,237.52000427246094,AI信心 89.1%,0.0,0.0,4309.319742205267
2025-11-13,SELL,MU,236.85430908203125,📉 強勢回調止盈,-14.235762726811117,-0.3219379913177176,8716.979844748354
2025-11-13,BUY,MU,236.85430908203125,AI信心 80.6%,0.0,0.0,4348.4794140481745
2025-11-17,SELL,AMD,240.52000427246094,🏃 弱勢反彈止盈,50.697130092024054,1.170144165692295,8731.73073518981
2025-11-17,BUY,AMD,240.52000427246094,AI信心 82.2%,0.0,0.0,4378.90831832095
2025-11-18,SELL,MU,228.40773010253906,📉 強勢回調止盈,-159.71593734071394,-3.656081528990826,8587.692811680416
2025-11-18,SELL,AMD,230.2899932861328,🏃 弱勢反彈止盈,-189.0530531078466,-4.3432291741375275,12751.46217544143
2025-11-24,BUY,AVGO,377.2381896972656,AI信心 82.4%,0.0,0.0,8543.479657545759
2025-11-25,BUY,MU,224.4393310546875,AI信心 62.5%,0.0,0.0,4310.194058018099
2025-12-01,BUY,GOOGL,314.6841735839844,AI信心 71.2%,0.0,0.0,0.0
2025-12-02,SELL,AVGO,380.84130859375,📉 強勢回調止盈,36.17264291474385,0.8596196101316758,4244.1551608104155
2025-12-04,SELL,MU,226.5584716796875,🏃 弱勢反彈止盈,35.95150568218287,0.8492577416981802,8513.392266020259
2025-12-15,BUY,MU,237.4040985107422,AI信心 95.1%,0.0,0.0,4311.473107522504
2025-12-16,SELL,GOOGL,306.57000732421875,🏃 弱勢反彈止盈,-115.08726081759414,-2.6701178477915968,8506.579904723008
2025-12-17,SELL,MU,225.42893981933594,🏃 弱勢反彈止盈,-215.85269643443917,-5.137002600297754,12492.646366786325
2025-12-18,BUY,MU,248.4496307373047,AI信心 95.1%,0.0,0.0,8370.073065746838
2026-01-06,BUY,GOOGL,314.3399963378906,AI信心 58.9%,0.0,0.0,3728.322931058008
2026-01-07,SELL,MU,339.54998779296875,⏰ 到期,1506.9126863450365,36.552720262489345,9357.808918442532
2026-01-07,BUY,MU,339.54998779296875,AI信心 95.4%,0.0,0.0,4701.40071135603
2026-01-20,SELL,GOOGL,322.0,🏃 弱勢反彈止盈,109.0638908094461,2.349628645333307,9452.214736854305
2026-01-21,BUY,AMD,249.8000030517578,AI信心 87.4%,0.0,0.0,4572.8444669824685
2026-01-26,BUY,GOOGL,333.260009765625,AI信心 83.7%,0.0,0.0,0.0
2026-01-27,SELL,MU,410.239990234375,⏰ 到期,964.988777354506,20.723887048517515,5621.396984441008
2026-01-27,BUY,MU,410.239990234375,AI信心 97.6%,0.0,0.0,628.2180118110664
2026-01-30,SELL,AMD,236.72999572753906,📉 強勢回調止盈,-259.19321205509914,-5.312021792146289,5248.395069627803
2026-02-04,SELL,MU,379.3999938964844,🏃 弱勢反彈止盈,-379.21437427327146,-7.594648146039449,9862.359667984474
2026-02-05,SELL,GOOGL,331.25,🏃 弱勢反彈止盈,-31.568390285558962,-0.690344718992604,14403.635744681384
